HOECHST0,HOECHST1,HOECHST2,HOECHST3,HOECHST4,HOECHST5,HOECHST6,HOECHST7,HOECHST8,HOECHST9,A488_0,A488_1,Ki67,CD45RB,CD4,CD163,CD11b,IBA1,CD19,LaminAC,A555_0,LAG3,Keratin,CD3,CD45,CD68,FOXP3,ASMA,GFAP,BANF1,A647_0,Arl13b,PD1,PDL1,CD8A,CD14,CD21,CD20,gTubulin,LaminB,AREA,CIRC,X,Y,frame,COLS,ROWS,Xt,Yt
12510.412,16016.277,9841.414,5823.898,2418.218,1985.381,29921.793,10604.936,8386.429,10189.209,486.294,947.498,278.55,728.535,4531.067,54750.144,3733.897,13895.879,307.443,1217.491,180.796,1359.081,51.902,191.508,568.989,5349.155,253.355,225.506,416.326,331.651,73.287,783.444,1174.278,265.532,498.666,26226.743,2063.836,153.84,488.033,13130.068,114.814,0.857,315.756,22.92,3,3,1,1147.756,22.92
14650.658,19006.961,10682.779,7031.408,2917.077,2439.781,37160.161,12001.818,8695.914,9740.243,203.325,545.093,515.573,4463.241,13268.889,15409.604,1524.864,3275.515,280.522,457.62,82.946,817.284,156.71,852.818,1794.3,1080.731,112.128,231.464,12551.553,183.307,53.604,1560.107,3432.648,198.834,631.892,12164.108,1181.918,221.811,302.066,5442.741,96.541,0.893,82.685,23.474,3,3,1,914.685,23.474
15067.096,18973.369,11419.923,7313.728,3080.292,2541.859,30520.045,13720.44,11449.851,13297.731,154.854,448.374,192.46,965.496,7397.482,911.135,516.02,670.981,216.358,125.978,65.522,813.184,81.135,648.921,649.282,76.641,113.316,106.55,3545.283,262.722,58.902,777.709,3097.641,150.311,539.879,3294.499,1970.456,78.86,395.754,6252.456,103.935,0.923,15.132,27.831,3,3,1,847.132,27.831
15084.686,20043.466,11311.767,7163.53,2839.466,2435.826,36536.259,11710.83,9455.506,9883.57,287.157,794.92,267.477,836.073,3955.78,51932.109,3269.685,10960.847,269.296,379.541,107.42,1969.725,77.943,189.886,611.524,1419.405,222.4,119.729,906.475,294.65,63.323,1460.043,1705.697,216.681,519.972,31661.391,2644.013,146.772,542.129,12856.385,111.751,0.85,55.385,31.712,3,3,1,887.385,31.712
10968.239,14406.588,8801.085,5360.399,2289.956,1860.129,29018.77,10025.038,8545.981,10203.942,233.316,620.393,203.007,642.664,4113.549,38322.961,3008.201,9772.504,429.705,462.926,81.696,1483.777,166.071,143.969,543.559,1474.422,166.612,441.845,15061.187,304.949,59.094,1126.708,1188.6,275.72,561.762,24218.457,2036.732,134.831,555.889,12033.254,119.145,0.807,185.404,35.191,3,3,1,1017.404,35.191
15243.782,19599.986,12021.931,7330.937,3074.545,2540.141,32561.174,13365.353,11308.548,12937.829,393.688,832.296,308.586,1105.166,8210.681,45472.624,5424.362,16845.041,569.538,787.842,128.251,2003.893,154.233,210.601,870.367,2990.543,228.161,442.211,16017.649,374.636,60.129,8914.17,2267.529,470.209,1339.887,32534.163,2013.049,226.366,978.829,14120.976,116.716,0.903,216.659,38.595,3,3,1,1048.659,38.595
16280.558,20499.601,12433.479,7555.876,3107.269,2615.158,38403.75,12927.207,10180.826,10955.251,296.484,748.934,227.714,781.964,5776.675,51896.919,3114.572,17939.208,281.833,158.739,111.711,1846.953,71.471,178.48,686.515,2696.129,185.913,128.528,2617.814,264.38,62.673,1512.744,1809.534,248.988,912.061,37403.822,2296.355,178.399,422.39,13452.369,115.976,0.899,259.448,38.558,3,3,1,1091.448,38.558
19059.355,24063.483,14510.419,8900.482,3546.113,3086.68,37712.189,14469.413,11510.223,12715.54,464.095,1110.566,375.499,825.775,4927.054,55284.815,4471.143,15311.723,420.815,1481.572,157.933,2772.95,93.145,247.108,575.87,2603.231,292.665,133.902,2923.628,378.061,72.705,1825.848,2367.851,332.307,763.598,45437.494,3923.194,161.678,781.382,14427.322,94.534,0.914,176.041,39.786,3,3,1,1008.041,39.786
11996.428,16011.703,9230.343,5921.414,2458.901,2027.173,30516.105,10972.741,9309.404,11046.199,278.903,742.793,222.641,881.519,3920.284,38394.998,5207.885,10635.89,309.853,865.762,101.939,1077.227,88.186,158.08,608.986,3333.684,175.762,95.84,3217.585,312.698,63.709,725.297,763.003,197.281,406.415,37384.311,2638.277,107.34,421.502,11627.165,121.786,0.82,33.298,42.587,3,3,1,865.298,42.587
17421.776,21759.986,13415.578,8253.55,3392.339,2879.021,32377.345,14725.275,12301.276,13622.862,363.453,848.532,270.69,728.8,3916.802,44705.975,3428.781,12277.806,324.776,2190.761,122.276,1575.692,55.616,205.482,539.799,1914.634,246.833,224.652,148.053,348.018,64.883,1189.688,1566.308,239.871,687.688,22655.487,3753.292,157.473,411.415,16377.678,133.51,0.868,238.028,44.737,3,3,1,1070.028,44.737
15684.162,20509.403,12224.292,7641.647,3182.762,2615.604,34107.341,13651.175,11112.553,12664.507,353.654,854.714,305.259,1245.78,6768.79,43224.724,3793.889,12853.613,314.795,1288.986,126.484,2444.4,80.636,184.088,1111.679,3499.644,210.221,88.053,1676.609,354.822,75.945,2250.592,2033.54,247.213,875.762,33421.755,2617.615,191.594,576.205,18162.118,132.559,0.892,120.019,45.742,3,3,1,952.019,45.742
12571.385,16294.32,10123.571,6155.914,2583.379,2130.09,30677.396,11458.168,9778.02,11820.223,492.525,961.071,273.337,819.167,5886.518,51749.662,2998.011,12688.278,308.762,1627.014,175.241,1899.125,60.661,201.407,432.72,4234.536,223.714,87.787,1286.876,366.698,75.278,667.995,1224.123,193.553,405.069,29480.329,1919.238,152.213,691.605,9706.233,109.85,0.913,204.607,44.69,3,3,1,1036.607,44.69
7451.409,11502.844,6450.962,3910.163,1744.361,1325.428,22692.516,7616.542,6282.966,7469.062,123.6,399.576,140.466,636.254,3364.496,15545.913,2172.161,7258.103,223.114,587.795,58.158,1100.895,120.85,101.661,581.437,937.884,129.154,157.632,4074.406,221.399,54.143,825.152,929.529,192.259,280.946,17742.893,2251.44,114.339,280.665,8045.995,58.305,0.875,8.315,45.442,3,3,1,840.315,45.442
14077.598,18312.935,10779.604,6765.685,2807.879,2331.652,37169.887,12039.198,9794.436,10457.858,382.117,916.951,297.918,791.934,4330.968,48179.196,2631.043,6489.213,307.468,1445.246,130.25,1392.215,91.486,199.994,449.694,5057.923,213.387,71.956,1939.089,321.305,67.004,1886.681,1801.951,270.521,1173.93,25506.32,2521.668,157.887,548.754,9890.977,150.093,0.871,83.036,60.019,3,3,1,915.036,60.019
13764.997,17449.936,10703.427,6409.705,2636.819,2199.532,30737.832,11860.605,9649.42,11577.574,270.001,665.537,194.784,947.075,2992.201,45432.243,2360.97,10560.563,273.546,2183.279,109.643,773.663,39.311,146.478,631.273,1704.614,203.087,105.97,135.713,316.854,64.368,670.049,1088.934,148.731,351.83,23431.208,1814.723,123.241,551.227,12781.744,114.286,0.86,394.113,63.986,3,3,1,1226.113,63.986
11423.17,14923.928,9410.081,5510.717,2382.838,1930.998,29219.513,10663.482,8896.699,10558.705,281.521,641.097,272.863,918.534,3691.998,37494.664,1942.815,12212.751,458.723,896.355,115.637,1485.082,126.112,193.998,612.326,1514.119,179.045,3792.231,16942.92,283.5,68.754,16699.843,1891.997,418.144,1565.09,21476.32,3409.546,152.118,1285.593,12529.562,95.485,0.883,288.476,65.481,3,3,1,1120.476,65.481
20255.932,24523.786,15600.538,9547.591,3848.204,3272.201,38076.272,15576.622,12493.248,13617.117,312.71,831.431,272.129,946.634,3859.062,23395.564,4009.885,10239.327,293.083,878.903,115.625,1437.907,74.564,175.489,457.842,655.617,237.621,189.173,1778.932,354.999,64.838,1096.445,1470.733,261.247,1892.813,26554.273,3685.535,130.171,625.625,17341.06,94.429,0.923,164.703,71.488,3,3,1,996.703,71.488
17545.973,21753.552,13591.391,8279.864,3379.225,2853.246,34573.711,14803.455,12193.6,13662.177,354.897,789.365,343.254,4959.591,2583.937,15715.484,1988.463,7076.806,674.808,2204.914,131.069,1983.308,262.141,255.085,1618.588,1024.275,205.286,4304.439,33110.987,362.019,67.576,15077.472,2149.572,579.213,1779.172,14265.296,4190.738,164.638,1341.763,10474.704,141.115,0.807,286.319,76.577,3,3,1,1118.319,76.577
6584.126,8889.604,5432.53,3237.968,1351.032,1090.291,18124.181,6342.345,5338.434,6968.015,205.645,488.772,197.187,532.56,568.079,719.374,559.168,874.206,183.002,1037.404,90.562,850.279,25.66,644.87,533.742,78.302,162.113,836.708,55.981,235.079,51.798,344.6,718.26,125.832,6119.234,3500.357,3108.928,49.425,239.33,4115.883,55.981,0.934,384.859,75.049,3,3,1,1216.859,75.049
11407.041,14813.858,9393.91,5530.617,2336.558,1881.426,30332.25,10401.284,8542.789,10092.799,212.992,465.513,165.292,919.767,1568.731,16088.335,1361.014,4335.007,519.435,6954.616,82.334,791.659,242.2,132.714,419.392,337.657,138.051,3923.099,26631.642,321.301,61.066,7526.779,1194.498,412.898,2504.332,9667.766,2488.233,79.497,629.306,10398.747,117.878,0.785,285.935,88.708,3,3,1,1117.935,88.708
8108.694,11188.702,6961.911,4039.484,1740.785,1390.507,21057.957,7454.224,6330.075,7709.368,439.892,807.044,266.416,1026.971,2227.211,38907.644,2894.18,11455.979,236.52,226.271,157.733,1754.064,54.385,153.706,642.054,1422.484,188.981,97.547,573.439,227.358,80.004,641.162,880.874,183.311,403.752,19043.901,3112.472,107.892,321.573,8268.814,54.608,0.93,163.55,86.133,3,3,1,995.55,86.133
15072,19125.2,11904.444,7429.252,3025.033,2509.611,31638.274,12718.77,10456.507,11825.093,314.972,836.719,267.901,779.399,3732.226,40155.929,3107.149,9550.863,336.2,530.34,109.523,1716.225,114.342,172.936,433.834,3900.225,230.222,421.243,4809.175,339.341,61.608,1246.407,1351.578,273.001,702.763,34122.056,2791.156,119.248,724.313,16471.222,86.401,0.886,104.251,87.098,3,3,1,936.251,87.098
15996.311,20313.252,12590.898,7716.291,3078.446,2580.167,34353.368,13757.384,11098.422,12787.528,391.253,902.037,280.256,974.669,3862.221,53145.077,3324.696,13737.48,340.979,361.925,141.303,1197.268,48.182,261.997,851.95,3488.613,258.554,316.027,40.241,343.202,74.276,1105.052,1493.553,247.648,580.91,42007.426,2850.601,144.037,560.059,13760.975,119.251,0.887,356.204,90.519,3,3,1,1188.204,90.519
7790.163,10795.25,6813.116,4029.967,1714.075,1361.916,22545.111,7450.583,6282.481,7601.945,304.494,761.194,245.088,708.189,5392.709,49077.387,3436.067,10437.077,271.986,169.194,116.075,1848.85,69.127,156.12,410.852,1438.602,226.164,106.298,694.523,248.992,64.117,789.609,962.489,189.808,1193.303,32895.511,3911.092,104.039,349.663,9475.175,67.6,0.902,148.572,90.176,3,3,1,980.572,90.176
15713.756,20343.519,11770.881,7554.446,2998.911,2569.663,37014.593,11742.376,9632.573,9413.918,444.697,1141.271,400.426,1123.167,11308.19,57098.923,6717.473,16914.248,423.058,1030.484,148.693,2804.481,121.829,282.712,678.782,15746.778,276.778,280.786,2918.713,354.721,73.53,1985.357,2323.553,340.255,2649.863,49679.435,3932.515,237.867,574.133,11796.598,78.374,0.901,74.164,91.961,3,3,1,906.164,91.961
12219.786,16298.158,10012.809,6103.244,2561.624,2083.527,31229.408,10683.109,8546.96,9545.773,272.139,754.541,254.456,522.014,3569.193,12021.681,2464.941,6087.361,237.588,21257.233,97.939,1113.27,67.169,151.254,428.543,2499.918,243.154,433.449,115.858,556.732,58.488,1457.989,1543.017,189.369,876.539,15629.693,3087.652,118.125,494.533,13046.198,98.126,0.902,118.767,92.115,3,3,1,950.767,92.115
13404.685,16721.294,9777.31,5044.641,2387.529,2079.238,31716.522,10773.528,8477.333,9687.254,356.488,729.069,203.654,537.36,6340.02,53338.466,3085.639,15188.465,300.991,318.748,134.81,1249.733,41.106,119.119,498.151,3631.259,203.86,84.105,160.191,263.627,61.778,932.548,1333.72,135.655,534.211,35144.814,2039.735,140.881,739.956,10410.507,84.5,0.891,402.876,101.764,3,3,1,1234.876,101.764
10491.427,13504.543,8083.462,5136.925,1949.263,1664.831,26644.891,8755.848,6816.323,7468.472,436.109,935.197,339.934,950.472,7656.921,58982.244,3701.936,19894.209,397.246,223.838,154.355,3401.895,61.509,245.953,898.955,7985.237,254.34,159.485,766.885,279.788,64.306,3821.594,2259.261,301.447,1250.13,41803.393,2014.22,236.906,712.047,8637.983,49.433,0.909,351.088,102.074,3,3,1,1183.088,102.074
15665.661,20799.036,12213.108,7900.987,3198.212,2660.82,34110.317,13580.278,11236.886,12425.331,277.677,725.957,254.663,941.409,4493.968,32233.645,3526.459,10645.362,282.925,215.134,99.388,1645.839,74.913,156.014,475.67,4471.826,194.292,66.267,737.481,339.538,61.689,1702.384,1659.11,195.067,658.802,36068.383,2531.802,131.947,605.113,17687.4,121.786,0.883,21.195,120.814,3,3,1,853.195,120.814
16060.933,20847.088,12984.142,7687.567,3108.157,2515.077,36369.749,13318.017,10352.333,11445.096,267.072,631.412,211.351,582.494,3497.913,17507.183,2125.471,5153.575,249.632,29042.541,101.701,1019.184,46.656,165.368,520.684,998.788,212.262,182.187,35.451,602.78,65.208,1373.059,1702.084,216.082,791.873,15160.023,1832.788,169.983,442.922,16045.156,115.448,0.89,328.41,120.422,3,3,1,1160.41,120.422
13673.833,17912.104,10885.944,6608.557,2604.239,2144.608,30080.09,11649.347,9338.666,10976.186,366.827,900.002,450.381,839.52,1649.985,4573.074,16013.974,3582.477,224.735,3158.201,125.256,1483.117,58.091,182.537,1349.135,213.569,259.541,18258.033,1113.396,305.011,65.033,1462.25,1187.524,196.385,1018.163,7017.771,3222.558,116.938,333.293,5044.479,123.37,0.853,361.399,124.567,3,3,1,1193.399,124.567
16908.419,21544.201,14053.803,8228.005,3265.96,2753.406,38195.889,13598.844,10735.199,11702.892,425.825,1012.541,345.21,760.703,9111.517,57747.018,3835.964,16077.311,379.275,1065.732,145.888,2368.732,72.901,232.184,486.153,8205.404,226.886,87.919,1240.707,314.359,73.459,1740.876,2329.92,321.384,822.704,41049.723,2247.56,191.675,696.901,14341.622,134.249,0.873,224.462,129.45,3,3,1,1056.462,129.45
13344.283,17157.402,10574.717,6731.636,2683.909,2296.553,31266.853,11295.785,8770.548,9470.4,296.051,761.756,482.238,675.566,1522.647,2687.221,22579.218,3404.84,253.919,287.788,110.199,1875.503,72.678,210.105,1007.715,88.114,442.299,5031.871,43.442,300.053,66.416,2423.842,1553.944,259.828,1543.85,5325.457,2952.678,226.201,539.146,4562.882,73.093,0.919,126.803,127.309,3,3,1,958.803,127.309
16884.478,21981.526,13484.671,8500.024,3465.331,2864.054,37176.012,14765.431,12162.903,13212.066,339.477,847.285,324.544,816.376,8904.358,50961.683,3694.103,14344.057,455.877,3667.5,119.688,2419.218,118.77,231.323,668.389,5203.055,242.06,160.102,6509.898,457.021,61.928,2901.803,2302.587,349.145,1225.038,39533.452,1929.791,242.653,782.591,18889.688,163.613,0.894,83.353,129.332,3,3,1,915.353,129.332
12981.954,17103.486,11114.083,6559.168,2727.672,2231.763,29997.094,12043.113,10198.948,12386.29,360.221,804.811,258.46,789.916,5019.292,38976.649,3715.993,14476.218,826.21,680.136,120.465,1546.683,489.427,182.779,547.882,2311.085,213.857,347.555,26507.08,370.22,69.485,1150.663,1265.096,532.877,1103.135,27690.279,3183.064,138.19,499.949,13574.248,96.858,0.896,155.231,128.737,3,3,1,987.231,128.737
17015.813,21621.958,14118.631,8500.324,3330.331,2714.893,29793.601,15726.133,13038.244,15992.5,258.199,629.242,203.12,955.258,4662.782,33499.596,2997.622,14483.795,290.234,1236.467,97.892,1148.572,41.734,145.363,549.912,1249.315,197.231,557.674,48.573,311.707,58.015,1055.055,1233.651,196.58,755.884,25097.931,1685.566,141.133,478.443,10257.972,121.786,0.886,307.994,157.611,3,3,1,1139.994,157.611
13792.716,18029.977,11183.779,7107.877,2863.061,2361.934,32390.219,12612.016,10589.647,12659.761,220.549,665.384,200.72,5700.541,2876.942,21714.792,4473.117,7184.001,334.002,252.271,82.564,1212.341,168.592,122.734,926.79,3098.742,173.444,880.403,7070.741,333.102,54.163,949.987,954.81,247.961,2980.858,26375.442,2980.542,102.112,326.802,7252.402,105.836,0.91,44.501,159.443,3,3,1,876.501,159.443
16432.666,20981.625,14533.398,8257.685,3318.928,2765.055,38007.109,14235.68,11680.23,12708.58,477.778,1093.499,349.179,998.857,7754.602,52818.982,4227.521,16121.794,636.11,4260.534,157.255,2270.878,193.121,244.897,868.761,1964.53,253.816,389.265,15561.411,386.183,77.337,3626.655,2286.03,489.645,1770.286,39822.557,2033.077,214.331,1013.691,11321.745,126.011,0.859,194.217,161.242,3,3,1,1026.217,161.242
16678.337,21473.823,13458.813,8261.755,3128.068,2608.096,33325.785,14389.458,11472.367,13493.537,308.502,713.058,248.742,961.65,5538.596,53536.142,2621.975,11554.316,319.238,1892.43,113.203,1679.176,54.083,184.028,551.505,1523.42,196.042,240.24,610.49,296.41,60.492,1453.755,1754.268,232.749,716.488,28248.939,1594.439,148.79,894.94,9575.281,115.554,0.868,320.902,162.575,3,3,1,1152.902,162.575
13808.593,18311.874,11409.07,6770.997,2708.902,2296.959,29232.806,10904.824,8980.637,9610.912,504.659,1106.3,387.681,2652.941,8887.006,51856.295,5220.902,17351.42,630.392,208.416,178.16,2335.057,238.828,229.912,1022.217,7104.703,256.125,569.304,15116.27,329.814,81.145,3008.298,1678.097,377.677,1340.394,43288.834,4787.696,213.827,637.897,12257.824,71.931,0.9,115.724,161.634,3,3,1,947.724,161.634
17530.469,22570.133,15426.55,8839.396,3485.36,2926.988,37179.541,14958.963,12046.267,13763.974,473.398,1062.163,335.957,842.211,7989.039,54155.634,3746.58,17202.27,393.359,825.627,163.762,2361.627,78.371,293.754,642.785,8777.284,243.704,60.757,204.18,365.378,78.021,1877.478,1987.253,276.872,839.261,40778.683,2165.709,209.632,700.243,18239.122,121.046,0.896,216.19,166.59,3,3,1,1048.19,166.59
11949.159,15915.602,10369.152,6152.158,2432.928,1950.525,31103.858,11693.159,9726.285,12192.105,291.368,696.544,221.719,773.068,6964.625,53115.803,3232.573,18121.245,316.389,280.916,110.193,1573.68,36.593,176.436,558.685,3108.476,207.467,127.728,43.575,289.726,61.198,701.628,1168.957,198.177,442.546,35927.228,2645.474,144.145,762.17,11385.294,149.037,0.84,311.937,169.055,3,3,1,1143.937,169.055
7662.242,10838.029,6762.312,3965.595,1605.604,1230.461,20681.674,7851.35,6480.816,8449.4,238.553,560.285,162.065,854.8,6610.798,53700.911,3104.338,12596.599,236.145,636.931,84.158,1294.872,56.65,120.391,511.203,1790.545,126.436,67.325,3950.356,218.814,51.424,1381.754,647.785,136.274,420.239,29310.336,1828.508,71.995,706.711,10206.953,87.458,0.873,358.227,175.067,3,3,1,1190.227,175.067
16633.933,21497.006,13234.37,8566.261,3324.306,2780.201,34267.628,14517.742,12281.355,14218.478,276.286,773.682,234.11,629.567,6917.286,56243.844,3903.747,12873.258,281.299,2506.678,103.472,1167.37,62.854,169.707,411.561,4414.151,196.953,121.709,96.622,396.72,59.429,1357.613,1438.549,174.966,464.998,29051.603,1844.739,176.012,590.801,15809.798,132.031,0.869,45.784,176.543,3,3,1,877.784,176.543
17743.629,23070.186,14836.229,8923.64,3448.78,2859.384,32156.009,15647.844,12419.63,14526.778,348.542,843.046,302.571,892.515,5970.773,50124.573,2920.589,14080.565,487.943,1340.284,128.423,1863.743,117.733,225.457,720.152,3743.511,240.469,430.419,9890.202,368.1,63.413,2943.146,2054.724,376.687,1045.42,33271.114,3321.294,199.78,830.271,15890.673,102.245,0.917,299.704,175.828,3,3,1,1131.704,175.828
18676.096,23886.051,16369.71,9356.914,3724.47,3119.036,38803.116,15904.333,12661.859,14407.43,363.756,901.397,304.051,1353.858,7182.414,48509.555,4467.439,15008.731,603.727,1535.253,128.195,1907.568,230.74,226.486,972.552,3924.827,198.336,147.906,19617.891,428.558,72.553,3007.89,2205.292,448.476,1214.671,35466.028,2307.718,183.079,836.014,18245.542,130.764,0.894,196.665,176.742,3,3,1,1028.665,176.742
16243.196,21661.629,13887.301,8330.43,3324.183,2734.988,39672.282,12847.828,9740.527,10128.603,502.628,993.672,309.676,1062.973,2842.733,28144.501,3398.447,7787.424,323.432,591.97,165.699,1485.898,123.299,191.945,529.315,4481.204,207.705,89.735,4574.444,307.591,75.161,1705.36,1664.037,237.687,793.964,16582.106,2880.009,153.12,453.497,13288.325,93.584,0.915,104.112,178.361,3,3,1,936.112,178.361
20963.232,25657.734,17984.267,10610.581,4117.664,3400.139,37776.163,18332.154,14731.07,16627.165,330.204,832.925,494.855,528.209,2511.685,3348.532,9814.986,3336.149,322.931,11777.923,109.687,1692.856,56.631,201.876,567.863,341.803,287.725,19108.313,244.669,508.316,66.526,1843.617,1790.126,261.707,1207.168,6051.976,2630.178,139.254,572.774,12329.051,205.758,0.806,277.533,189.509,3,3,1,1109.533,189.509
17655.572,23137.947,15509.252,9011.254,3545.951,2926.366,34218.346,16037.187,13245.686,15648.595,338.402,793.951,265.684,1196.146,6169.416,53708.021,3606.726,18125.924,578.34,1150.269,133.523,1412.519,264.905,210.16,913.149,3994.791,210.368,550.522,20126.415,342.054,67.92,6265.097,1690.926,410.726,914.096,37397.317,2612.984,168.896,825.092,20055.235,139.319,0.891,253.989,187.223,3,3,1,1085.989,187.223
14070.99,18193.97,12597.258,7235.585,2913.822,2404.937,34543.591,12919.806,10943.655,13292.554,309.392,791.677,268.712,1092.877,6068.161,51290.742,3905.692,12847.147,653.228,3732.441,103.124,2217.092,282.043,201.816,683.169,2585.87,194.932,258.812,25914.841,390.493,64.545,4569.237,1900.145,439.817,1120.444,26339.435,2133.276,186.751,908.107,14368.97,117.878,0.897,160.469,187.73,3,3,1,992.469,187.73
